house_district,person_gender,Возрастной класс,person_exemption_group,sum
Внуковское,f,18-25,Пенсионер,0.004204709274387314
Внуковское,f,25-45,Инвалид,0.006847669389716483
Внуковское,f,25-45,Многодетные,0.029192695819317636
Внуковское,f,25-45,Пенсионер,0.005285920230658337
Внуковское,f,45-60,Беременность,0.0004805382027871216
Внуковское,f,45-60,Инвалид,0.012493993272465162
Внуковское,f,45-60,Молодые родители,0.0009610764055742432
Внуковское,f,45-60,,0.29505045651129264
Внуковское,f,60-75,Ветеран труда,0.05418068236424796
Внуковское,f,60-75,Пенсионер,0.17611725132148007
Внуковское,f,7-18,Малоимущие,0.016938971648246037
Внуковское,f,7-18,Пенсионер,0.004324843825084094
Внуковское,f,7-18,,0.2072320999519462
Внуковское,f,75-90,Ветеран труда,0.018140317155213838
Внуковское,f,90<,Инвалид,0.0007208073041806823
Внуковское,f,90<,Пенсионер,0.002162421912542047
Внуковское,f,<7,Дети инвалиды,0.0019221528111484864
Внуковское,f,<7,Многодетные,0.005285920230658337
Внуковское,f,<7,Пенсионер,0.0004805382027871216
Внуковское,m,18-25,Дети инвалиды,0.00036040365209034117
Внуковское,m,25-45,Ветеран труда,0.0004805382027871216
Внуковское,m,25-45,Инвалид,0.008169149447381067
Внуковское,m,25-45,Многодетные,0.030874579529072563
Внуковское,m,25-45,Молодые родители,0.011052378664103796
Внуковское,m,25-45,Пенсионер,0.00901009130225853
Внуковское,m,25-45,,0.706271023546372
Внуковское,m,45-60,,0.24579529072561268
Внуковское,m,7-18,Пенсионер,0.0034839019702066314
Внуковское,m,75-90,Инвалид,0.003363767419509851
Внуковское,m,90<,Ветеран труда,0.0001201345506967804
Внуковское,m,<7,Дети инвалиды,0.0020422873618452667
Внуковское,m,<7,Малоимущие,0.005045651129264777
Внуковское,m,<7,Пенсионер,0.0002402691013935608
Войковский,f,18-25,Малоимущие,0.0006631638014589603
Войковский,f,18-25,Пенсионер,0.005101260011222772
Войковский,f,18-25,,0.10151507422333317
Войковский,f,25-45,Инвалид,0.007447839616385247
Войковский,f,25-45,Молодые родители,0.017293271438045196
Войковский,f,45-60,Беременность,0.0005611386012345049
Войковский,f,45-60,Молодые родители,0.0004591134010100495
Войковский,f,45-60,Пенсионер,0.06198030913635668
Войковский,f,60-75,Инвалид,0.03565780747844718
Войковский,f,7-18,Инвалид,0.00015303780033668315
Войковский,f,7-18,Малоимущие,0.009080242819976533
Войковский,f,7-18,Молодые родители,0.00015303780033668315
Войковский,f,7-18,,0.16992297097383052
Войковский,f,75-90,Инвалид,0.039024639085854206
Войковский,f,75-90,,0.03836147528439524
Войковский,f,90<,Пенсионер,0.010661633423455594
Войковский,f,<7,Дети инвалиды,0.0005101260011222773
Войковский,f,<7,Малоимущие,0.0017344284038157424
Войковский,f,<7,Многодетные,0.0021935418048257918
Войковский,f,<7,,0.09258786920369332
Войковский,m,18-25,Многодетные,0.003111768606845891
Войковский,m,18-25,Молодые родители,0.00010202520022445544
Войковский,m,18-25,Пенсионер,0.004540121409988267
Войковский,m,18-25,,0.09187369280212213
Войковский,m,25-45,,0.4448298729786257
Войковский,m,45-60,Ветеран труда,0.0015813906034790593
Войковский,m,45-60,Пенсионер,0.01831352344028975
Войковский,m,60-75,Пенсионер,0.08906799979594959
Войковский,m,7-18,Малоимущие,0.007294801816048564
Войковский,m,7-18,Многодетные,0.02366984645207366
Войковский,m,75-90,Ветеран труда,0.02346579605162475
Войковский,m,75-90,Многодетные,5.101260011222772e-05
Войковский,m,90<,Инвалид,0.0007651890016834158
Войковский,m,90<,Пенсионер,0.0030097434066214354
Войковский,m,<7,Малоимущие,0.0013263276029179206
Войковский,m,<7,Многодетные,0.0029587308065092076
Войковский,m,<7,,0.09870938121716064
Вороновское,f,18-25,Многодетные,0.0020093770931011385
Вороновское,f,18-25,Молодые родители,0.0003348961821835231
Вороновское,f,25-45,Молодые родители,0.01942397856664434
Вороновское,f,25-45,,1.2103148024112524
Вороновское,f,45-60,Беременность,0.0003348961821835231
Вороновское,f,45-60,Молодые родители,0.0003348961821835231
Вороновское,f,45-60,,0.5026791694574682
Вороновское,f,60-75,Ветеран труда,0.07635632953784327
Вороновское,f,60-75,Многодетные,0.0003348961821835231
Вороновское,f,60-75,Пенсионер,0.21299397186872068
Вороновское,f,60-75,,0.17448091091761553
Вороновское,f,7-18,Дети инвалиды,0.003014065639651708
Вороновское,f,7-18,Малоимущие,0.019089082384460818
Вороновское,f,75-90,Инвалид,0.01172136637642331
Вороновское,f,75-90,,0.0853985264567984
Вороновское,f,90<,Пенсионер,0.002344273275284662
Вороновское,f,<7,Дети инвалиды,0.0013395847287340924
Вороновское,m,25-45,Многодетные,0.018419290020093772
Вороновское,m,25-45,,0.8580040187541862
Вороновское,m,45-60,Многодетные,0.012056262558606833
Вороновское,m,45-60,Пенсионер,0.024112525117213665
Вороновское,m,60-75,Инвалид,0.026121902210314803
Вороновское,m,7-18,Малоимущие,0.015405224380442064
Вороновское,m,7-18,Молодые родители,0.0003348961821835231
Вороновское,m,75-90,Пенсионер,0.01640991292699263
Вороновское,m,75-90,,0.0391828533154722
Вороновское,m,<7,Малоимущие,0.003683858004018754
Воскресенское,f,18-25,Беременность,0.00027662517289073305
Воскресенское,f,18-25,Инвалид,0.00027662517289073305
Воскресенское,f,18-25,Многодетные,0.0030428769017980637
Воскресенское,f,18-25,Пенсионер,0.004702627939142462
Воскресенское,f,25-45,Инвалид,0.004979253112033195
Воскресенское,f,45-60,Ветеран труда,0.011065006915629323
Воскресенское,f,45-60,Многодетные,0.010235131396957123
Воскресенское,f,45-60,,0.35325034578146614
Воскресенское,f,7-18,Беременность,0.00027662517289073305
Воскресенское,f,7-18,Дети инвалиды,0.004149377593360996
Воскресенское,f,75-90,,0.0326417704011065
Воскресенское,f,90<,Пенсионер,0.0022130013831258644
Воскресенское,f,90<,,0.01355463347164592
Воскресенское,m,18-25,Многодетные,0.004426002766251729
Воскресенское,m,18-25,,0.0979253112033195
Воскресенское,m,25-45,Многодетные,0.02378976486860304
Воскресенское,m,25-45,,0.612448132780083
Воскресенское,m,45-60,Многодетные,0.016874135546334715
Воскресенское,m,7-18,Дети инвалиды,0.007745504840940526
Воскресенское,m,7-18,Малоимущие,0.014661134163208852
Воскресенское,m,7-18,Многодетные,0.028769017980636236
Воскресенское,m,7-18,Пенсионер,0.004149377593360996
Воскресенское,m,7-18,,0.1933609958506224
Воскресенское,m,75-90,Пенсионер,0.014661134163208852
Воскресенское,m,90<,Инвалид,0.0005532503457814661
Воскресенское,m,90<,Пенсионер,0.0005532503457814661
Восточное Дегунино,f,18-25,Пенсионер,0.005153281925898063
Восточное Дегунино,f,18-25,,0.10660146699266504
Восточное Дегунино,f,25-45,Многодетные,0.015422230581154786
Восточное Дегунино,f,25-45,Пенсионер,0.00451382358472823
Восточное Дегунино,f,25-45,,0.5042693248072221
Восточное Дегунино,f,45-60,Беременность,0.0006018431446304307
Восточное Дегунино,f,45-60,Малоимущие,3.761519653940192e-05
Восточное Дегунино,f,45-60,Многодетные,0.008651495204062441
Восточное Дегунино,f,45-60,,0.2645476772616137
Восточное Дегунино,f,60-75,,0.06003385367688546
Восточное Дегунино,f,7-18,Беременность,0.00015046078615760767
Восточное Дегунино,f,7-18,Дети инвалиды,0.00353582847470378
Восточное Дегунино,f,7-18,Малоимущие,0.012074478089148015
Восточное Дегунино,f,7-18,Многодетные,0.01685160804965206
Восточное Дегунино,f,7-18,Молодые родители,7.523039307880384e-05
Восточное Дегунино,f,75-90,Инвалид,0.034831671995486174
Восточное Дегунино,f,90<,Ветеран труда,0.000451382358472823
Восточное Дегунино,f,<7,Пенсионер,0.0002256911792364115
Восточное Дегунино,m,18-25,Инвалид,0.0015046078615760768
Восточное Дегунино,m,25-45,Ветеран труда,0.00011284558961820575
Восточное Дегунино,m,25-45,Дети инвалиды,0.00011284558961820575
Восточное Дегунино,m,45-60,Инвалид,0.0215535076170773
Восточное Дегунино,m,45-60,Пенсионер,0.020537897310513448
Восточное Дегунино,m,60-75,Ветеран труда,0.03389129208200113
Восточное Дегунино,m,60-75,Инвалид,0.034794056798946774
Восточное Дегунино,m,60-75,Малоимущие,3.761519653940192e-05
Восточное Дегунино,m,60-75,Пенсионер,0.09080308444611623
Восточное Дегунино,m,60-75,,0.06575136355087455
Восточное Дегунино,m,7-18,Инвалид,0.0003761519653940192
Восточное Дегунино,m,90<,,0.0029716005266127517
Восточное Дегунино,m,<7,Дети инвалиды,0.0010908406996426557
Восточное Дегунино,m,<7,Малоимущие,0.002294526988903517
Восточное Измайлово,f,18-25,Беременность,0.00046494808079764426
Восточное Измайлово,f,18-25,Многодетные,0.003099653871984295
Восточное Измайлово,f,18-25,Пенсионер,0.0055793769695717315
Восточное Измайлово,f,25-45,Ветеран труда,0.00020664359146561968
Восточное Измайлово,f,25-45,Многодетные,0.015084982176990237
Восточное Измайлово,f,25-45,Пенсионер,0.003719584646381154
Восточное Измайлово,f,25-45,,0.5213617812677585
Восточное Измайлово,f,45-60,Ветеран труда,0.009712248798884125
Восточное Измайлово,f,60-75,Ветеран труда,0.07475331921268792
Восточное Измайлово,f,60-75,,0.08069432246732448
Восточное Измайлово,f,7-18,Дети инвалиды,0.004029550033579583
Восточное Измайлово,f,7-18,Инвалид,0.0003616262850648344
Восточное Измайлово,f,7-18,Малоимущие,0.01312186805806685
Восточное Измайлово,f,75-90,Инвалид,0.053469029291729094
Восточное Измайлово,f,90<,Ветеран труда,0.000671591672263264
Восточное Измайлово,f,90<,,0.015291625768455856
Восточное Измайлово,f,<7,Дети инвалиды,0.000619930774396859
Восточное Измайлово,f,<7,Многодетные,0.003306297463449915
Восточное Измайлово,f,<7,Пенсионер,0.0005166089786640492
Восточное Измайлово,m,18-25,Малоимущие,0.0016014878338585525
Восточное Измайлово,m,18-25,Многодетные,0.0035129410549155343
Восточное Измайлово,m,25-45,Малоимущие,5.166089786640492e-05
Восточное Измайлово,m,25-45,Многодетные,0.01270858087513561
Восточное Измайлово,m,45-60,Ветеран труда,0.0010332179573280984
Восточное Измайлово,m,45-60,Молодые родители,0.0003616262850648344
Восточное Измайлово,m,60-75,Ветеран труда,0.032546365655835095
Восточное Измайлово,m,60-75,Многодетные,0.0005682698765304541
Восточное Измайлово,m,60-75,Пенсионер,0.09583096554218112
Восточное Измайлово,m,7-18,Дети инвалиды,0.006095985948235781
Восточное Измайлово,m,7-18,Молодые родители,5.166089786640492e-05
Восточное Измайлово,m,7-18,Пенсионер,0.005321072480239707
Восточное Измайлово,m,75-90,Ветеран труда,0.017771348866043292
Восточное Измайлово,m,75-90,Пенсионер,0.01647982641938317
Восточное Измайлово,m,90<,Инвалид,0.001291522446660123
Восточное Измайлово,m,<7,Малоимущие,0.002066435914656197
Восточный,f,18-25,Беременность,0.0003056234718826406
Восточный,f,25-45,Беременность,0.011613691931540342
Восточный,f,25-45,Дети инвалиды,0.0003056234718826406
Восточный,f,25-45,,0.5516503667481663
Восточный,f,45-60,Инвалид,0.014975550122249388
Восточный,f,45-60,Пенсионер,0.07640586797066015
Восточный,f,60-75,Ветеран труда,0.07365525672371638
Восточный,f,60-75,Инвалид,0.043704156479217604
Восточный,f,60-75,Пенсионер,0.16778728606356969
Восточный,f,7-18,Инвалид,0.0006112469437652812
Восточный,f,7-18,Малоимущие,0.014058679706601468
Восточный,f,7-18,Пенсионер,0.006418092909535452
Восточный,f,7-18,,0.20660146699266504
Восточный,f,<7,,0.10941320293398533
Восточный,m,18-25,Дети инвалиды,0.0018337408312958435
Восточный,m,18-25,Пенсионер,0.003667481662591687
Восточный,m,25-45,Пенсионер,0.00519559902200489
Восточный,m,45-60,Ветеран труда,0.0003056234718826406
Восточный,m,60-75,Инвалид,0.03270171149144254
Восточный,m,60-75,Пенсионер,0.11583129584352078
Восточный,m,7-18,Многодетные,0.018643031784841075
Восточный,m,7-18,,0.2062958435207824
Восточный,m,90<,Инвалид,0.001528117359413203
Восточный,m,<7,Дети инвалиды,0.0006112469437652812
Выхино-Жулебино,f,18-25,Многодетные,0.003061315297677316
Выхино-Жулебино,f,25-45,Беременность,0.013829313873809736
Выхино-Жулебино,f,25-45,Инвалид,0.0077956750022247934
Выхино-Жулебино,f,45-60,Инвалид,0.01835009344130996
Выхино-Жулебино,f,45-60,Молодые родители,0.0003381685503248198
Выхино-Жулебино,f,45-60,Пенсионер,0.0726350449408205
Выхино-Жулебино,f,60-75,Многодетные,1.7798344753937883e-05
Выхино-Жулебино,f,60-75,Пенсионер,0.16822995461422088
Выхино-Жулебино,f,7-18,Беременность,1.7798344753937883e-05
Выхино-Жулебино,f,7-18,Малоимущие,0.013402153599715227
Выхино-Жулебино,f,7-18,Молодые родители,0.0002135801370472546
Выхино-Жулебино,f,7-18,Пенсионер,0.004841149773071104
Выхино-Жулебино,m,18-25,Инвалид,0.0013170775117914034
Выхино-Жулебино,m,18-25,Многодетные,0.0031147103319391295
Выхино-Жулебино,m,18-25,,0.10239387736940464
Выхино-Жулебино,m,25-45,Пенсионер,0.005143721633888048
Выхино-Жулебино,m,45-60,Ветеран труда,0.0016018510278544096
Выхино-Жулебино,m,45-60,Инвалид,0.020325709708997063
Выхино-Жулебино,m,45-60,Многодетные,0.011907092640384444
Выхино-Жулебино,m,45-60,Пенсионер,0.02304885645634956
Выхино-Жулебино,m,45-60,,0.2706238319836255
Выхино-Жулебино,m,60-75,Многодетные,0.00032037020557088193
Выхино-Жулебино,m,60-75,Пенсионер,0.09495416926225861
Выхино-Жулебино,m,7-18,Инвалид,7.119337901575153e-05
Выхино-Жулебино,m,75-90,Ветеран труда,0.015075198006585388
Выхино-Жулебино,m,75-90,Многодетные,1.7798344753937883e-05
Выхино-Жулебино,m,90<,,0.0031147103319391295
Выхино-Жулебино,m,<7,Дети инвалиды,0.0011746907537599004
Выхино-Жулебино,m,<7,Многодетные,0.002118003025718608
Выхино-Жулебино,m,<7,Пенсионер,0.0002847735160630061
Выхино-Жулебино,m,<7,,0.10454747708463114
Гагаринский,f,18-25,Малоимущие,0.00045392646391284613
Гагаринский,f,25-45,Ветеран труда,0.00018157058556513844
Гагаринский,f,25-45,Дети инвалиды,4.539264639128461e-05
Гагаринский,f,25-45,Многодетные,0.020835224693599635
Гагаринский,f,25-45,,0.4168860644575579
Гагаринский,f,45-60,Многодетные,0.014434861552428506
Гагаринский,f,45-60,Молодые родители,0.00013617793917385383
Гагаринский,f,60-75,Ветеран труда,0.07684975034044485
Гагаринский,f,60-75,Инвалид,0.027598729005901042
Гагаринский,f,60-75,Многодетные,9.078529278256922e-05
Гагаринский,f,60-75,Пенсионер,0.1625056740807989
Гагаринский,f,7-18,Дети инвалиды,0.0023150249659555154
Гагаринский,f,7-18,Инвалид,9.078529278256922e-05
Гагаринский,f,7-18,Пенсионер,0.003268270540172492
Гагаринский,f,75-90,Ветеран труда,0.05020426690876078
Гагаринский,f,75-90,Пенсионер,0.059192010894235134
Гагаринский,f,90<,Ветеран труда,0.0012709940989559692
Гагаринский,m,18-25,Малоимущие,0.0009986382206082615
Гагаринский,m,18-25,Многодетные,0.004403086699954607
Гагаринский,m,18-25,Пенсионер,0.0033590558329550614
Гагаринский,m,25-45,Инвалид,0.006309577848388561
Гагаринский,m,25-45,Многодетные,0.014525646845211076
Гагаринский,m,25-45,Молодые родители,0.0033590558329550614
Гагаринский,m,25-45,,0.35460735360871537
Гагаринский,m,45-60,Пенсионер,0.009169314571039491
Гагаринский,m,60-75,Инвалид,0.022605537902859737
Гагаринский,m,60-75,Пенсионер,0.08892419428052656
Гагаринский,m,60-75,,0.07562414888788016
Гагаринский,m,7-18,,0.1516568315932819
Гагаринский,m,75-90,Ветеран труда,0.030049931911030413
Гагаринский,m,75-90,Многодетные,4.539264639128461e-05
Гагаринский,m,90<,,0.00876078075351793
Гагаринский,m,<7,Дети инвалиды,0.0006354970494779846
Гагаринский,m,<7,Многодетные,0.005038583749432592
Гагаринский,m,<7,,0.08075351793009533
Головинский,f,18-25,Беременность,0.00024200518582541053
Головинский,f,18-25,Инвалид,0.000864304235090752
Головинский,f,18-25,Многодетные,0.0025929127052722557
Головинский,f,18-25,Молодые родители,0.0005531547104580813
Головинский,f,18-25,Пенсионер,0.00477095937770095
Головинский,f,25-45,Инвалид,0.007502160760587727
Головинский,f,45-60,Беременность,0.0007260155574762316
Головинский,f,45-60,Ветеран труда,0.010233362143474502
Головинский,f,45-60,Пенсионер,0.06392394122731201
Головинский,f,45-60,,0.26789974070872946
Головинский,f,60-75,Инвалид,0.04473638720829732
Головинский,f,7-18,Дети инвалиды,0.0028349178910976663
Головинский,f,7-18,Малоимущие,0.007951598962834918
Головинский,f,7-18,Молодые родители,0.00010371650821089024
Головинский,f,75-90,Пенсионер,0.05016421780466724
Головинский,f,75-90,,0.0354019014693172
Головинский,m,18-25,Дети инвалиды,0.0008297320656871219
Головинский,m,18-25,Многодетные,0.0029732065687121867
Головинский,m,18-25,Молодые родители,3.457216940363008e-05
Головинский,m,25-45,Инвалид,0.010095073465859982
Головинский,m,25-45,Пенсионер,0.005462402765773552
Головинский,m,45-60,Ветеран труда,0.0015903197925669836
Головинский,m,45-60,Инвалид,0.021158167675021607
Головинский,m,45-60,Пенсионер,0.019464131374243732
Головинский,m,45-60,,0.25213483146067417
Головинский,m,60-75,Многодетные,0.0003111495246326707
Головинский,m,7-18,,0.16663785652549698
Головинский,m,90<,Ветеран труда,0.00013828867761452032
Головинский,m,90<,Инвалид,0.0012445980985306827
Головинский,m,<7,Пенсионер,0.00017286084701815038
Гольяново,f,18-25,Ветеран труда,4.475073838718339e-05
Гольяново,f,18-25,Дети инвалиды,0.0006488857066141591
Гольяново,f,18-25,Малоимущие,0.0011858945672603598
Гольяново,f,18-25,Многодетные,0.0021480354425848025
Гольяново,f,25-45,Ветеран труда,0.0002685044303231003
Гольяново,f,25-45,Дети инвалиды,6.712610758077508e-05
Гольяново,f,25-45,Молодые родители,0.017229034279065605
Гольяново,f,25-45,,0.5493600644410632
Гольяново,f,45-60,Многодетные,0.008614517139532802
Гольяново,f,45-60,Молодые родители,0.0004027566454846505
Гольяново,f,45-60,Пенсионер,0.06569408395238521
Гольяново,f,60-75,Многодетные,8.950147677436678e-05
Гольяново,f,7-18,Дети инвалиды,0.003289179271457979
Гольяново,f,7-18,Многодетные,0.017721292401324622
Гольяново,f,7-18,Молодые родители,0.00013425221516155016
Гольяново,f,75-90,Ветеран труда,0.047592410274769535
Гольяново,f,75-90,Инвалид,0.03978340642620603
Гольяново,f,75-90,Многодетные,2.2375369193591695e-05
Гольяново,f,90<,Пенсионер,0.009352904322921329
Гольяново,f,90<,,0.015640383066320596
Гольяново,f,<7,Многодетные,0.0019914078582296607
Гольяново,m,18-25,Дети инвалиды,0.0008950147677436678
Гольяново,m,18-25,,0.09829499686744832
Гольяново,m,25-45,Молодые родители,0.004475073838718339
Гольяново,m,45-60,Ветеран труда,0.00145439899758346
Гольяново,m,45-60,Инвалид,0.017497538709388704
Гольяново,m,45-60,Многодетные,0.012127450102926698
Гольяново,m,45-60,Пенсионер,0.018817685491810614
Гольяново,m,45-60,,0.29378859751185893
Гольяново,m,60-75,Ветеран труда,0.028976103105701242
Гольяново,m,60-75,Многодетные,0.0005370088606462006
Гольяново,m,7-18,Многодетные,0.018414928846325965
Гольяново,m,7-18,Пенсионер,0.0049225812225901725
Гольяново,m,75-90,Пенсионер,0.019466571198424775
Гольяново,m,75-90,,0.02483665980488678
Гольяново,m,90<,Инвалид,0.0006936364450013425
Гольяново,m,<7,Дети инвалиды,0.0007831379217757093
Гольяново,m,<7,Малоимущие,0.0020809093350040277
Гольяново,m,<7,Многодетные,0.0025507920880694533
Даниловский,f,18-25,Молодые родители,0.000893236920459379
Даниловский,f,25-45,Беременность,0.014376860910250956
Даниловский,f,25-45,Инвалид,0.0066780093577201195
Даниловский,f,25-45,,0.5457252233092301
Даниловский,f,45-60,Ветеран труда,0.009825606125053168
Даниловский,f,45-60,Инвалид,0.014291790727350064
Даниловский,f,60-75,Многодетные,4.253509145044662e-05
Даниловский,f,7-18,Беременность,4.253509145044662e-05
Даниловский,f,7-18,Дети инвалиды,0.00314759676733305
Даниловский,f,7-18,Молодые родители,0.00017014036580178648
Даниловский,f,75-90,,0.035431731178222035
Даниловский,f,90<,Ветеран труда,0.0006805614632071459
Даниловский,f,90<,,0.012505316886431306
Даниловский,f,<7,Многодетные,0.002339430029774564
Даниловский,f,<7,Пенсионер,0.0004678860059549128
Даниловский,f,<7,,0.09017439387494683
Даниловский,m,18-25,Дети инвалиды,0.0008081667375584858
Даниловский,m,18-25,Малоимущие,0.0005954912803062527
Даниловский,m,18-25,Молодые родители,4.253509145044662e-05
Даниловский,m,18-25,,0.09111016588685665
Даниловский,m,25-45,Ветеран труда,0.0002552105487026797
Даниловский,m,25-45,Многодетные,0.012165036154827733
Даниловский,m,25-45,Молодые родители,0.004125903870693322
Даниловский,m,25-45,,0.4807741386643981
Даниловский,m,45-60,Ветеран труда,0.0015312632922160783
Даниловский,m,45-60,Пенсионер,0.014674606550404083
Даниловский,m,60-75,Ветеран труда,0.03513398553806891
Даниловский,m,60-75,Инвалид,0.03160357294768184
Даниловский,m,7-18,Дети инвалиды,0.004934070608251808
Даниловский,m,7-18,Малоимущие,0.009400255210548703
Даниловский,m,90<,Ветеран труда,0.00012760527435133986
Даниловский,m,90<,Пенсионер,0.0018715440238196513
Даниловский,m,<7,Малоимущие,0.001786473840918758
Десеновское,f,18-25,Ветеран труда,0.000262501640635254
Десеновское,f,18-25,Дети инвалиды,0.0006562541015881349
Десеновское,f,25-45,Малоимущие,0.000131250820317627
Десеновское,f,25-45,Пенсионер,0.004068775429846436
Десеновское,f,45-60,Многодетные,0.007350045937787111
Десеновское,f,60-75,Ветеран труда,0.06496915605722536
Десеновское,f,7-18,Дети инвалиды,0.0043312770704816905
Десеновское,f,7-18,Пенсионер,0.005118781992387453
Десеновское,f,75-90,,0.03097519359495997
Десеновское,f,90<,Пенсионер,0.0043312770704816905
Десеновское,f,<7,Дети инвалиды,0.001050006562541016
Десеновское,f,<7,Многодетные,0.01128757054731592
Десеновское,f,<7,,0.15671347945924663
Десеновское,m,18-25,Молодые родители,0.000131250820317627
Десеновское,m,25-45,,0.5672660454127838
Десеновское,m,45-60,Инвалид,0.010106313164457278
Десеновское,m,45-60,,0.254757842236514
Десеновское,m,60-75,Инвалид,0.014175088594303714
Десеновское,m,60-75,Многодетные,0.000131250820317627
Десеновское,m,60-75,Пенсионер,0.08885680535503347
Десеновское,m,<7,Малоимущие,0.012337577109856937
Десеновское,m,<7,Многодетные,0.011156319726998295
Десеновское,m,<7,Пенсионер,0.000525003281270508
Дмитровский,f,18-25,Пенсионер,0.006239153788943063
Дмитровский,f,25-45,Молодые родители,0.019833071646971324
Дмитровский,f,25-45,Пенсионер,0.00528881910585902
Дмитровский,f,25-45,,0.5114040161970085
Дмитровский,f,45-60,Многодетные,0.00896620114040162
Дмитровский,f,60-75,Ветеран труда,0.07825799520700769
Дмитровский,f,60-75,,0.06003636063135278
Дмитровский,f,7-18,Инвалид,0.00024791339558714154
Дмитровский,f,75-90,Многодетные,8.263779852904718e-05
Дмитровский,f,90<,Ветеран труда,0.0003305511941161887
Дмитровский,f,90<,Инвалид,0.0038426576316006942
Дмитровский,f,<7,Дети инвалиды,0.0008263779852904718
Дмитровский,f,<7,,0.10821419717378729
Дмитровский,m,18-25,,0.09077762168415833
Дмитровский,m,25-45,Инвалид,0.013015453268324931
Дмитровский,m,25-45,Многодетные,0.012065118585240888
Дмитровский,m,45-60,Малоимущие,4.131889926452359e-05
Дмитровский,m,45-60,Пенсионер,0.019048012560945377
Дмитровский,m,45-60,,0.26625898686059
Дмитровский,m,60-75,Многодетные,0.00020659449632261795
Дмитровский,m,60-75,,0.06974630195851582
Дмитровский,m,7-18,Пенсионер,0.006115197091149492
Дмитровский,m,75-90,Ветеран труда,0.013841831253615404
Дмитровский,m,90<,Пенсионер,0.0011569291794066607
Дмитровский,m,<7,Многодетные,0.0024791339558714156
Донской,f,18-25,Беременность,0.0004886391399951136
Донской,f,18-25,Инвалид,0.0008958384233243749
Донской,f,18-25,Пенсионер,0.0052935906832803975
Донской,f,25-45,Беременность,0.014089095203192443
Донской,f,25-45,,0.5663327632543367
Донской,f,45-60,,0.2829220620571708
Донской,f,60-75,,0.07500610798924993
Донской,f,7-18,Многодетные,0.026793712843065396
Донской,f,90<,Ветеран труда,0.0005700789966609659
Донской,f,<7,Пенсионер,0.00016287971333170455
Донской,m,18-25,Малоимущие,0.0008143985666585227
Донской,m,18-25,,0.11214268262887857
Донской,m,25-45,Инвалид,0.009284143659907158
Донской,m,25-45,Пенсионер,0.005619350109943806
Донской,m,45-60,Ветеран труда,0.0013844775633194886
Донской,m,45-60,Инвалид,0.014333414773189999
Донской,m,45-60,Малоимущие,8.143985666585227e-05
Донской,m,45-60,Многодетные,0.016125091619838747
Донской,m,45-60,Пенсионер,0.014414854629855851
Донской,m,60-75,Инвалид,0.02654939327306784
Донской,m,60-75,Многодетные,0.0006515188533268182
Донской,m,75-90,Ветеран труда,0.017916768466487498
Донской,m,90<,,0.005049271113282841
Донской,m,<7,Дети инвалиды,0.0006515188533268182
Донской,m,<7,Многодетные,0.004397752259956022
Дорогомилово,f,18-25,Молодые родители,0.0003989513279379916
Дорогомилово,f,18-25,,0.1155249059614727
Дорогомилово,f,25-45,Беременность,0.010030776245298073
Дорогомилово,f,25-45,Инвалид,0.004559443747862761
Дорогомилово,f,25-45,Молодые родители,0.014932178274250541
Дорогомилово,f,45-60,Многодетные,0.012823435540864014
Дорогомилово,f,45-60,,0.2711159238572894
Дорогомилово,f,60-75,Ветеран труда,0.07494585660549413
Дорогомилово,f,60-75,Инвалид,0.03442380029636384
Дорогомилово,f,75-90,Инвалид,0.047247235837227855
Дорогомилово,f,75-90,Многодетные,5.699304684828451e-05
Дорогомилово,f,75-90,,0.04485352786959991
Дорогомилово,f,90<,Пенсионер,0.012994414681408868
Дорогомилово,f,<7,Малоимущие,0.0016527983586002509
Дорогомилово,f,<7,Многодетные,0.004901402028952468
Дорогомилово,f,<7,Пенсионер,0.0003419582810897071
Дорогомилово,m,45-60,Многодетные,0.013963296477829705
Дорогомилово,m,45-60,Молодые родители,0.0004559443747862761
Дорогомилово,m,45-60,Пенсионер,0.010087769292146357
Дорогомилово,m,45-60,,0.25151031574147953
Дорогомилово,m,60-75,Пенсионер,0.08189900832098485
Дорогомилово,m,7-18,Дети инвалиды,0.004103499373076485
Дорогомилово,m,7-18,Инвалид,0.00011398609369656902
Дорогомилово,m,7-18,Многодетные,0.02855351647099054
Дорогомилово,m,7-18,Пенсионер,0.0036475549982902086
Дорогомилово,m,7-18,,0.13404764618716516
Дорогомилово,m,75-90,Ветеран труда,0.027014704206086856
Дорогомилово,m,75-90,,0.025304912800638322
Дорогомилово,m,90<,Инвалид,0.001994756639689958
Дорогомилово,m,<7,Пенсионер,0.00022797218739313804
Замоскворечье,f,18-25,Дети инвалиды,0.0007967492630069317
Замоскворечье,f,18-25,Инвалид,0.0010357740419090111
Замоскворечье,f,18-25,Молодые родители,0.0006373994104055454
Замоскворечье,f,18-25,Пенсионер,0.004621145725440204
Замоскворечье,f,25-45,Беременность,0.013146362839614373
Замоскворечье,f,25-45,Ветеран труда,0.00039837463150346584
Замоскворечье,f,25-45,Многодетные,0.01728945900725042
Замоскворечье,f,25-45,Молодые родители,0.016174010039040714
Замоскворечье,f,45-60,Инвалид,0.01203091387140467
Замоскворечье,f,45-60,Многодетные,0.01306668791331368
Замоскворечье,f,60-75,Инвалид,0.031312246036172414
Замоскворечье,f,60-75,Пенсионер,0.16030595171699466
Замоскворечье,f,7-18,Беременность,7.967492630069317e-05
